glyph_index	shift_jis	character
6581	E375	縉
6582	E376	縋
6583	E377	縢
6584	E378	繆
6585	E379	繦
6586	E37A	縻
6587	E37B	縵
6588	E37C	縹
6589	E37D	繃
6590	E37E	縷
6592	E380	縲
6593	E381	縺
6594	E382	繧
6595	E383	繝
6596	E384	繖
6597	E385	繞
6598	E386	繙
6599	E387	繚
6600	E388	繹
6601	E389	繪
6602	E38A	繩
6603	E38B	繼
6604	E38C	繻
6605	E38D	纃
6606	E38E	緕
6607	E38F	繽
6608	E390	辮
6609	E391	繿
6610	E392	纈
6611	E393	纉
6612	E394	續
6613	E395	纒
6614	E396	纐
6615	E397	纓
6616	E398	纔
6617	E399	纖
6618	E39A	纎
6619	E39B	纛
6620	E39C	纜
6621	E39D	缸
6622	E39E	缺
6623	E39F	罅
6624	E3A0	罌
6625	E3A1	罍
6626	E3A2	罎
6627	E3A3	罐
6628	E3A4	网
6629	E3A5	罕
6630	E3A6	罔
6631	E3A7	罘
6632	E3A8	罟
6633	E3A9	罠
6634	E3AA	罨
6635	E3AB	罩
6636	E3AC	罧
6637	E3AD	罸
6638	E3AE	羂
6639	E3AF	羆
6640	E3B0	羃
6641	E3B1	羈
6642	E3B2	羇
6643	E3B3	羌
6644	E3B4	羔
6645	E3B5	羞
6646	E3B6	羝
6647	E3B7	羚
6648	E3B8	羣
6649	E3B9	羯
6650	E3BA	羲
6651	E3BB	羹
6652	E3BC	羮
6653	E3BD	羶
6654	E3BE	羸
6655	E3BF	譱
6656	E3C0	翅
6657	E3C1	翆
6658	E3C2	翊
6659	E3C3	翕
6660	E3C4	翔
6661	E3C5	翡
6662	E3C6	翦
6663	E3C7	翩
6664	E3C8	翳
6665	E3C9	翹
6666	E3CA	飜
6667	E3CB	耆
6668	E3CC	耄
6669	E3CD	耋
6670	E3CE	耒
6671	E3CF	耘
6672	E3D0	耙
6673	E3D1	耜
6674	E3D2	耡
6675	E3D3	耨
6676	E3D4	耿
6677	E3D5	耻
6678	E3D6	聊
6679	E3D7	聆
6680	E3D8	聒
6681	E3D9	聘
6682	E3DA	聚
6683	E3DB	聟
6684	E3DC	聢
6685	E3DD	聨
6686	E3DE	聳
6687	E3DF	聲
6688	E3E0	聰
6689	E3E1	聶
6690	E3E2	聹
6691	E3E3	聽
6692	E3E4	聿
6693	E3E5	肄
6694	E3E6	肆
6695	E3E7	肅
6696	E3E8	肛
6697	E3E9	肓
6698	E3EA	肚
6699	E3EB	肭
6700	E3EC	冐
6701	E3ED	肬
6702	E3EE	胛
6703	E3EF	胥
6704	E3F0	胙
6705	E3F1	胝
6706	E3F2	胄
6707	E3F3	胚
6708	E3F4	胖
6709	E3F5	脉
6710	E3F6	胯
6711	E3F7	胱
6712	E3F8	脛
6713	E3F9	脩
6714	E3FA	脣
6715	E3FB	脯
6716	E3FC	腋
6720	E440	隋
6721	E441	腆
6722	E442	脾
6723	E443	腓
6724	E444	腑
6725	E445	胼
6726	E446	腱
6727	E447	腮
6728	E448	腥
6729	E449	腦
6730	E44A	腴
6731	E44B	膃
6732	E44C	膈
6733	E44D	膊
6734	E44E	膀
6735	E44F	膂
6736	E450	膠
6737	E451	膕
6738	E452	膤
6739	E453	膣
6740	E454	腟
6741	E455	膓
6742	E456	膩
6743	E457	膰
6744	E458	膵
6745	E459	膾
6746	E45A	膸
6747	E45B	膽
6748	E45C	臀
6749	E45D	臂
6750	E45E	膺
6751	E45F	臉
6752	E460	臍
6753	E461	臑
6754	E462	臙
6755	E463	臘
6756	E464	臈
6757	E465	臚
6758	E466	臟
6759	E467	臠
6760	E468	臧
6761	E469	臺
6762	E46A	臻
6763	E46B	臾
6764	E46C	舁
6765	E46D	舂
6766	E46E	舅
6767	E46F	與
6768	E470	舊
6769	E471	舍
6770	E472	舐
6771	E473	舖
6772	E474	舩
6773	E475	舫
6774	E476	舸
6775	E477	舳
6776	E478	艀
6777	E479	艙
6778	E47A	艘
6779	E47B	艝
6780	E47C	艚
6781	E47D	艟
6782	E47E	艤
6784	E480	艢
6785	E481	艨
6786	E482	艪
6787	E483	艫
6788	E484	舮
6789	E485	艱
6790	E486	艷
6791	E487	艸
6792	E488	艾
6793	E489	芍
6794	E48A	芒
6795	E48B	芫
6796	E48C	芟
6797	E48D	芻
6798	E48E	芬
6799	E48F	苡
6800	E490	苣
6801	E491	苟
6802	E492	苒
6803	E493	苴
6804	E494	苳
6805	E495	苺
6806	E496	莓
6807	E497	范
6808	E498	苻
6809	E499	苹
6810	E49A	苞
6811	E49B	茆
6812	E49C	苜
6813	E49D	茉
6814	E49E	苙
6815	E49F	茵
6816	E4A0	茴
6817	E4A1	茖
6818	E4A2	茲
6819	E4A3	茱
6820	E4A4	荀
6821	E4A5	茹
6822	E4A6	荐
6823	E4A7	荅
6824	E4A8	茯
6825	E4A9	茫
6826	E4AA	茗
6827	E4AB	茘
6828	E4AC	莅
6829	E4AD	莚
6830	E4AE	莪
6831	E4AF	莟
6832	E4B0	莢
6833	E4B1	莖
6834	E4B2	茣
6835	E4B3	莎
6836	E4B4	莇
6837	E4B5	莊
6838	E4B6	荼
6839	E4B7	莵
6840	E4B8	荳
6841	E4B9	荵
6842	E4BA	莠
6843	E4BB	莉
6844	E4BC	莨
6845	E4BD	菴
6846	E4BE	萓
6847	E4BF	菫
6848	E4C0	菎
6849	E4C1	菽
6850	E4C2	萃
6851	E4C3	菘
6852	E4C4	萋
6853	E4C5	菁
6854	E4C6	菷
6855	E4C7	萇
6856	E4C8	菠
6857	E4C9	菲
6858	E4CA	萍
6859	E4CB	萢
6860	E4CC	萠
6861	E4CD	莽
6862	E4CE	萸
6863	E4CF	蔆
6864	E4D0	菻
6865	E4D1	葭
6866	E4D2	萪
6867	E4D3	萼
6868	E4D4	蕚
6869	E4D5	蒄
6870	E4D6	葷
6871	E4D7	葫
6872	E4D8	蒭
6873	E4D9	葮
6874	E4DA	蒂
6875	E4DB	葩
6876	E4DC	葆
6877	E4DD	萬
6878	E4DE	葯
6879	E4DF	葹
6880	E4E0	萵
6881	E4E1	蓊
6882	E4E2	葢
6883	E4E3	蒹
6884	E4E4	蒿
6885	E4E5	蒟
6886	E4E6	蓙
6887	E4E7	蓍
6888	E4E8	蒻
6889	E4E9	蓚
6890	E4EA	蓐
6891	E4EB	蓁
6892	E4EC	蓆
6893	E4ED	蓖
6894	E4EE	蒡
6895	E4EF	蔡
6896	E4F0	蓿
6897	E4F1	蓴
6898	E4F2	蔗
6899	E4F3	蔘
6900	E4F4	蔬
6901	E4F5	蔟
6902	E4F6	蔕
6903	E4F7	蔔
6904	E4F8	蓼
6905	E4F9	蕀
6906	E4FA	蕣
6907	E4FB	蕘
6908	E4FC	蕈
6912	E540	蕁
6913	E541	蘂
6914	E542	蕋
6915	E543	蕕
6916	E544	薀
6917	E545	薤
6918	E546	薈
6919	E547	薑
6920	E548	薊
6921	E549	薨
6922	E54A	蕭
6923	E54B	薔
6924	E54C	薛
6925	E54D	藪
6926	E54E	薇
6927	E54F	薜
6928	E550	蕷
6929	E551	蕾
6930	E552	薐
6931	E553	藉
6932	E554	薺
6933	E555	藏
6934	E556	薹
6935	E557	藐
6936	E558	藕
6937	E559	藝
6938	E55A	藥
6939	E55B	藜
6940	E55C	藹
6941	E55D	蘊
6942	E55E	蘓
6943	E55F	蘋
6944	E560	藾
6945	E561	藺
6946	E562	蘆
6947	E563	蘢
6948	E564	蘚
6949	E565	蘰
6950	E566	蘿
6951	E567	虍
6952	E568	乕
6953	E569	虔
6954	E56A	號
6955	E56B	虧
6956	E56C	虱
6957	E56D	蚓
6958	E56E	蚣
6959	E56F	蚩
6960	E570	蚪
6961	E571	蚋
6962	E572	蚌
6963	E573	蚶
6964	E574	蚯
6965	E575	蛄
6966	E576	蛆
6967	E577	蚰
6968	E578	蛉
6969	E579	蠣
6970	E57A	蚫
6971	E57B	蛔
6972	E57C	蛞
6973	E57D	蛩
6974	E57E	蛬
6976	E580	蛟
6977	E581	蛛
6978	E582	蛯
6979	E583	蜒
6980	E584	蜆
6981	E585	蜈
6982	E586	蜀
6983	E587	蜃
6984	E588	蛻
6985	E589	蜑
6986	E58A	蜉
6987	E58B	蜍
6988	E58C	蛹
6989	E58D	蜊
6990	E58E	蜴
6991	E58F	蜿
6992	E590	蜷
6993	E591	蜻
6994	E592	蜥
6995	E593	蜩
6996	E594	蜚
6997	E595	蝠
6998	E596	蝟
6999	E597	蝸
7000	E598	蝌
7001	E599	蝎
7002	E59A	蝴
7003	E59B	蝗
7004	E59C	蝨
7005	E59D	蝮
7006	E59E	蝙
7007	E59F	蝓
7008	E5A0	蝣
7009	E5A1	蝪
7010	E5A2	蠅
7011	E5A3	螢
7012	E5A4	螟
7013	E5A5	螂
7014	E5A6	螯
7015	E5A7	蟋
7016	E5A8	螽
7017	E5A9	蟀
7018	E5AA	蟐
7019	E5AB	雖
7020	E5AC	螫
7021	E5AD	蟄
7022	E5AE	螳
7023	E5AF	蟇
7024	E5B0	蟆
7025	E5B1	螻
7026	E5B2	蟯
7027	E5B3	蟲
7028	E5B4	蟠
7029	E5B5	蠏
7030	E5B6	蠍
7031	E5B7	蟾
7032	E5B8	蟶
7033	E5B9	蟷
7034	E5BA	蠎
7035	E5BB	蟒
7036	E5BC	蠑
7037	E5BD	蠖
7038	E5BE	蠕
7039	E5BF	蠢
7040	E5C0	蠡
7041	E5C1	蠱
7042	E5C2	蠶
7043	E5C3	蠹
7044	E5C4	蠧
7045	E5C5	蠻
7046	E5C6	衄
7047	E5C7	衂
7048	E5C8	衒
7049	E5C9	衙
7050	E5CA	衞
7051	E5CB	衢
7052	E5CC	衫
7053	E5CD	袁
7054	E5CE	衾
7055	E5CF	袞
7056	E5D0	衵
7057	E5D1	衽
7058	E5D2	袵
7059	E5D3	衲
7060	E5D4	袂
7061	E5D5	袗
7062	E5D6	袒
7063	E5D7	袮
7064	E5D8	袙
7065	E5D9	袢
7066	E5DA	袍
7067	E5DB	袤
7068	E5DC	袰
7069	E5DD	袿
7070	E5DE	袱
7071	E5DF	裃
7072	E5E0	裄
7073	E5E1	裔
7074	E5E2	裘
7075	E5E3	裙
7076	E5E4	裝
7077	E5E5	裹
7078	E5E6	褂
7079	E5E7	裼
7080	E5E8	裴
7081	E5E9	裨
7082	E5EA	裲
7083	E5EB	褄
7084	E5EC	褌
7085	E5ED	褊
7086	E5EE	褓
7087	E5EF	襃
7088	E5F0	褞
7089	E5F1	褥
7090	E5F2	褪
7091	E5F3	褫
7092	E5F4	襁
7093	E5F5	襄
7094	E5F6	褻
7095	E5F7	褶
7096	E5F8	褸
7097	E5F9	襌
7098	E5FA	褝
7099	E5FB	襠
7100	E5FC	襞
7104	E640	襦
7105	E641	襤
7106	E642	襭
7107	E643	襪
7108	E644	襯
7109	E645	襴
7110	E646	襷
7111	E647	襾
7112	E648	覃
7113	E649	覈
7114	E64A	覊
7115	E64B	覓
7116	E64C	覘
7117	E64D	覡
7118	E64E	覩
7119	E64F	覦
7120	E650	覬
7121	E651	覯
7122	E652	覲
7123	E653	覺
7124	E654	覽
7125	E655	覿
7126	E656	觀
7127	E657	觚
7128	E658	觜
7129	E659	觝
7130	E65A	觧
7131	E65B	觴
7132	E65C	觸
7133	E65D	訃
7134	E65E	訖
7135	E65F	訐
7136	E660	訌
7137	E661	訛
7138	E662	訝
7139	E663	訥
7140	E664	訶
7141	E665	詁
7142	E666	詛
7143	E667	詒
7144	E668	詆
7145	E669	詈
7146	E66A	詼
7147	E66B	詭
7148	E66C	詬
7149	E66D	詢
7150	E66E	誅
7151	E66F	誂
7152	E670	誄
7153	E671	誨
7154	E672	誡
7155	E673	誑
7156	E674	誥
7157	E675	誦
7158	E676	誚
7159	E677	誣
7160	E678	諄
7161	E679	諍
7162	E67A	諂
7163	E67B	諚
7164	E67C	諫
7165	E67D	諳
7166	E67E	諧
7168	E680	諤
7169	E681	諱
7170	E682	謔
7171	E683	諠
7172	E684	諢
7173	E685	諷
7174	E686	諞
7175	E687	諛
7176	E688	謌
7177	E689	謇
7178	E68A	謚
7179	E68B	諡
7180	E68C	謖
7181	E68D	謐
7182	E68E	謗
7183	E68F	謠
7184	E690	謳
7185	E691	鞫
7186	E692	謦
7187	E693	謫
7188	E694	謾
7189	E695	謨
7190	E696	譁
7191	E697	譌
7192	E698	譏
7193	E699	譎
7194	E69A	證
7195	E69B	譖
7196	E69C	譛
7197	E69D	譚
7198	E69E	譫
7199	E69F	譟
7200	E6A0	譬
7201	E6A1	譯
7202	E6A2	譴
7203	E6A3	譽
7204	E6A4	讀
7205	E6A5	讌
7206	E6A6	讎
7207	E6A7	讒
7208	E6A8	讓
7209	E6A9	讖
7210	E6AA	讙
7211	E6AB	讚
7212	E6AC	谺
7213	E6AD	豁
7214	E6AE	谿
7215	E6AF	豈
7216	E6B0	豌
7217	E6B1	豎
7218	E6B2	豐
7219	E6B3	豕
7220	E6B4	豢
7221	E6B5	豬
7222	E6B6	豸
7223	E6B7	豺
7224	E6B8	貂
7225	E6B9	貉
7226	E6BA	貅
7227	E6BB	貊
7228	E6BC	貍
7229	E6BD	貎
7230	E6BE	貔
7231	E6BF	豼
7232	E6C0	貘
7233	E6C1	戝
7234	E6C2	貭
7235	E6C3	貪
7236	E6C4	貽
7237	E6C5	貲
7238	E6C6	貳
7239	E6C7	貮
7240	E6C8	貶
7241	E6C9	賈
7242	E6CA	賁
7243	E6CB	賤
7244	E6CC	賣
7245	E6CD	賚
7246	E6CE	賽
7247	E6CF	賺
7248	E6D0	賻
7249	E6D1	贄
7250	E6D2	贅
7251	E6D3	贊
7252	E6D4	贇
7253	E6D5	贏
7254	E6D6	贍
7255	E6D7	贐
7256	E6D8	齎
7257	E6D9	贓
7258	E6DA	賍
7259	E6DB	贔
7260	E6DC	贖
7261	E6DD	赧
7262	E6DE	赭
7263	E6DF	赱
7264	E6E0	赳
7265	E6E1	趁
7266	E6E2	趙
7267	E6E3	跂
7268	E6E4	趾
7269	E6E5	趺
7270	E6E6	跏
7271	E6E7	跚
7272	E6E8	跖
7273	E6E9	跌
7274	E6EA	跛
7275	E6EB	跋
7276	E6EC	跪
7277	E6ED	跫
7278	E6EE	跟
7279	E6EF	跣
7280	E6F0	跼
7281	E6F1	踈
7282	E6F2	踉
7283	E6F3	跿
7284	E6F4	踝
7285	E6F5	踞
7286	E6F6	踐
7287	E6F7	踟
7288	E6F8	蹂
7289	E6F9	踵
7290	E6FA	踰
7291	E6FB	踴
7292	E6FC	蹊
7296	E740	蹇
7297	E741	蹉
7298	E742	蹌
7299	E743	蹐
7300	E744	蹈
7301	E745	蹙
7302	E746	蹤
7303	E747	蹠
7304	E748	踪
7305	E749	蹣
7306	E74A	蹕
7307	E74B	蹶
7308	E74C	蹲
7309	E74D	蹼
7310	E74E	躁
7311	E74F	躇
7312	E750	躅
7313	E751	躄
7314	E752	躋
7315	E753	躊
7316	E754	躓
7317	E755	躑
7318	E756	躔
7319	E757	躙
7320	E758	躪
7321	E759	躡
7322	E75A	躬
7323	E75B	躰
7324	E75C	軆
7325	E75D	躱
7326	E75E	躾
7327	E75F	軅
7328	E760	軈
7329	E761	軋
7330	E762	軛
7331	E763	軣
7332	E764	軼
7333	E765	軻
7334	E766	軫
7335	E767	軾
7336	E768	輊
7337	E769	輅
7338	E76A	輕
7339	E76B	輒
7340	E76C	輙
7341	E76D	輓
7342	E76E	輜
7343	E76F	輟
7344	E770	輛
7345	E771	輌
7346	E772	輦
7347	E773	輳
7348	E774	輻
7349	E775	輹
7350	E776	轅
7351	E777	轂
7352	E778	輾
7353	E779	轌
7354	E77A	轉
7355	E77B	轆
7356	E77C	轎
7357	E77D	轗
7358	E77E	轜
7360	E780	轢
7361	E781	轣
7362	E782	轤
7363	E783	辜
7364	E784	辟
7365	E785	辣
7366	E786	辭
7367	E787	辯
7368	E788	辷
7369	E789	迚
7370	E78A	迥
7371	E78B	迢
7372	E78C	迪
7373	E78D	迯
7374	E78E	邇
7375	E78F	迴
7376	E790	逅
7377	E791	迹
7378	E792	迺
7379	E793	逑
7380	E794	逕
7381	E795	逡
7382	E796	逍
7383	E797	逞
7384	E798	逖
7385	E799	逋
7386	E79A	逧
7387	E79B	逶
7388	E79C	逵
7389	E79D	逹
7390	E79E	迸
7391	E79F	遏
7392	E7A0	遐
7393	E7A1	遑
7394	E7A2	遒
7395	E7A3	逎
7396	E7A4	遉
7397	E7A5	逾
7398	E7A6	遖
7399	E7A7	遘
7400	E7A8	遞
7401	E7A9	遨
7402	E7AA	遯
7403	E7AB	遶
7404	E7AC	隨
7405	E7AD	遲
7406	E7AE	邂
7407	E7AF	遽
7408	E7B0	邁
7409	E7B1	邀
7410	E7B2	邊
7411	E7B3	邉
7412	E7B4	邏
7413	E7B5	邨
7414	E7B6	邯
7415	E7B7	邱
7416	E7B8	邵
7417	E7B9	郢
7418	E7BA	郤
7419	E7BB	扈
7420	E7BC	郛
7421	E7BD	鄂
7422	E7BE	鄒
7423	E7BF	鄙
7424	E7C0	鄲
7425	E7C1	鄰
7426	E7C2	酊
7427	E7C3	酖
7428	E7C4	酘
7429	E7C5	酣
7430	E7C6	酥
7431	E7C7	酩
7432	E7C8	酳
7433	E7C9	酲
7434	E7CA	醋
7435	E7CB	醉
7436	E7CC	醂
7437	E7CD	醢
7438	E7CE	醫
7439	E7CF	醯
7440	E7D0	醪
7441	E7D1	醵
7442	E7D2	醴
7443	E7D3	醺
7444	E7D4	釀
7445	E7D5	釁
7446	E7D6	釉
7447	E7D7	釋
7448	E7D8	釐
7449	E7D9	釖
7450	E7DA	釟
7451	E7DB	釡
7452	E7DC	釛
7453	E7DD	釼
7454	E7DE	釵
7455	E7DF	釶
7456	E7E0	鈞
7457	E7E1	釿
7458	E7E2	鈔
7459	E7E3	鈬
7460	E7E4	鈕
7461	E7E5	鈑
7462	E7E6	鉞
7463	E7E7	鉗
7464	E7E8	鉅
7465	E7E9	鉉
7466	E7EA	鉤
7467	E7EB	鉈
7468	E7EC	銕
7469	E7ED	鈿
7470	E7EE	鉋
7471	E7EF	鉐
7472	E7F0	銜
7473	E7F1	銖
7474	E7F2	銓
7475	E7F3	銛
7476	E7F4	鉚
7477	E7F5	鋏
7478	E7F6	銹
7479	E7F7	銷
7480	E7F8	鋩
7481	E7F9	錏
7482	E7FA	鋺
7483	E7FB	鍄
7484	E7FC	錮
7488	E840	錙
7489	E841	錢
7490	E842	錚
7491	E843	錣
7492	E844	錺
7493	E845	錵
7494	E846	錻
7495	E847	鍜
7496	E848	鍠
7497	E849	鍼
7498	E84A	鍮
7499	E84B	鍖
7500	E84C	鎰
7501	E84D	鎬
7502	E84E	鎭
7503	E84F	鎔
7504	E850	鎹
7505	E851	鏖
7506	E852	鏗
7507	E853	鏨
7508	E854	鏥
7509	E855	鏘
7510	E856	鏃
7511	E857	鏝
7512	E858	鏐
7513	E859	鏈
7514	E85A	鏤
7515	E85B	鐚
7516	E85C	鐔
7517	E85D	鐓
7518	E85E	鐃
7519	E85F	鐇
7520	E860	鐐
7521	E861	鐶
7522	E862	鐫
7523	E863	鐵
7524	E864	鐡
7525	E865	鐺
7526	E866	鑁
7527	E867	鑒
7528	E868	鑄
7529	E869	鑛
7530	E86A	鑠
7531	E86B	鑢
7532	E86C	鑞
7533	E86D	鑪
7534	E86E	鈩
7535	E86F	鑰
7536	E870	鑵
7537	E871	鑷
7538	E872	鑽
7539	E873	鑚
7540	E874	鑼
7541	E875	鑾
7542	E876	钁
7543	E877	鑿
7544	E878	閂
7545	E879	閇
7546	E87A	閊
7547	E87B	閔
7548	E87C	閖
7549	E87D	閘
7550	E87E	閙
7552	E880	閠
7553	E881	閨
7554	E882	閧
7555	E883	閭
7556	E884	閼
7557	E885	閻
7558	E886	閹
7559	E887	閾
7560	E888	闊
7561	E889	濶
7562	E88A	闃
7563	E88B	闍
7564	E88C	闌
7565	E88D	闕
7566	E88E	闔
7567	E88F	闖
7568	E890	關
7569	E891	闡
7570	E892	闥
7571	E893	闢
7572	E894	阡
7573	E895	阨
7574	E896	阮
7575	E897	阯
7576	E898	陂
7577	E899	陌
7578	E89A	陏
7579	E89B	陋
7580	E89C	陷
7581	E89D	陜
7582	E89E	陞
7583	E89F	陝
7584	E8A0	陟
7585	E8A1	陦
7586	E8A2	陲
7587	E8A3	陬
7588	E8A4	隍
7589	E8A5	隘
7590	E8A6	隕
7591	E8A7	隗
7592	E8A8	險
7593	E8A9	隧
7594	E8AA	隱
7595	E8AB	隲
7596	E8AC	隰
7597	E8AD	隴
7598	E8AE	隶
7599	E8AF	隸
7600	E8B0	隹
7601	E8B1	雎
7602	E8B2	雋
7603	E8B3	雉
7604	E8B4	雍
7605	E8B5	襍
7606	E8B6	雜
7607	E8B7	霍
7608	E8B8	雕
7609	E8B9	雹
7610	E8BA	霄
7611	E8BB	霆
7612	E8BC	霈
7613	E8BD	霓
7614	E8BE	霎
7615	E8BF	霑
7616	E8C0	霏
7617	E8C1	霖
7618	E8C2	霙
7619	E8C3	霤
7620	E8C4	霪
7621	E8C5	霰
7622	E8C6	霹
7623	E8C7	霽
7624	E8C8	霾
7625	E8C9	靄
7626	E8CA	靆
7627	E8CB	靈
7628	E8CC	靂
7629	E8CD	靉
7630	E8CE	靜
7631	E8CF	靠
7632	E8D0	靤
7633	E8D1	靦
7634	E8D2	靨
7635	E8D3	勒
7636	E8D4	靫
7637	E8D5	靱
7638	E8D6	靹
7639	E8D7	鞅
7640	E8D8	靼
7641	E8D9	鞁
7642	E8DA	靺
7643	E8DB	鞆
7644	E8DC	鞋
7645	E8DD	鞏
7646	E8DE	鞐
7647	E8DF	鞜
7648	E8E0	鞨
7649	E8E1	鞦
7650	E8E2	鞣
7651	E8E3	鞳
7652	E8E4	鞴
7653	E8E5	韃
7654	E8E6	韆
7655	E8E7	韈
7656	E8E8	韋
7657	E8E9	韜
7658	E8EA	韭
7659	E8EB	齏
7660	E8EC	韲
7661	E8ED	竟
7662	E8EE	韶
7663	E8EF	韵
7664	E8F0	頏
7665	E8F1	頌
7666	E8F2	頸
7667	E8F3	頤
7668	E8F4	頡
7669	E8F5	頷
7670	E8F6	頽
7671	E8F7	顆
7672	E8F8	顏
7673	E8F9	顋
7674	E8FA	顫
7675	E8FB	顯
7676	E8FC	顰
7680	E940	顱
7681	E941	顴
7682	E942	顳
7683	E943	颪
7684	E944	颯
7685	E945	颱
7686	E946	颶
7687	E947	飄
7688	E948	飃
7689	E949	飆
7690	E94A	飩
7691	E94B	飫
7692	E94C	餃
7693	E94D	餉
7694	E94E	餒
7695	E94F	餔
7696	E950	餘
7697	E951	餡
7698	E952	餝
7699	E953	餞
7700	E954	餤
7701	E955	餠
7702	E956	餬
7703	E957	餮
7704	E958	餽
7705	E959	餾
7706	E95A	饂
7707	E95B	饉
7708	E95C	饅
7709	E95D	饐
7710	E95E	饋
7711	E95F	饑
7712	E960	饒
7713	E961	饌
7714	E962	饕
7715	E963	馗
7716	E964	馘
7717	E965	馥
7718	E966	馭
7719	E967	馮
7720	E968	馼
7721	E969	駟
7722	E96A	駛
7723	E96B	駝
7724	E96C	駘
7725	E96D	駑
7726	E96E	駭
7727	E96F	駮
7728	E970	駱
7729	E971	駲
7730	E972	駻
7731	E973	駸
7732	E974	騁
7733	E975	騏
7734	E976	騅
7735	E977	駢
7736	E978	騙
7737	E979	騫
7738	E97A	騷
7739	E97B	驅
7740	E97C	驂
7741	E97D	驀
7742	E97E	驃
7744	E980	騾
7745	E981	驕
7746	E982	驍
7747	E983	驛
7748	E984	驗
7749	E985	驟
7750	E986	驢
7751	E987	驥
7752	E988	驤
7753	E989	驩
7754	E98A	驫
7755	E98B	驪
7756	E98C	骭
7757	E98D	骰
7758	E98E	骼
7759	E98F	髀
7760	E990	髏
7761	E991	髑
7762	E992	髓
7763	E993	體
7764	E994	髞
7765	E995	髟
7766	E996	髢
7767	E997	髣
7768	E998	髦
7769	E999	髯
7770	E99A	髫
7771	E99B	髮
7772	E99C	髴
7773	E99D	髱
7774	E99E	髷
7775	E99F	髻
7776	E9A0	鬆
7777	E9A1	鬘
7778	E9A2	鬚
7779	E9A3	鬟
7780	E9A4	鬢
7781	E9A5	鬣
7782	E9A6	鬥
7783	E9A7	鬧
7784	E9A8	鬨
7785	E9A9	鬩
7786	E9AA	鬪
7787	E9AB	鬮
7788	E9AC	鬯
7789	E9AD	鬲
7790	E9AE	魄
7791	E9AF	魃
7792	E9B0	魏
7793	E9B1	魍
7794	E9B2	魎
7795	E9B3	魑
7796	E9B4	魘
7797	E9B5	魴
7798	E9B6	鮓
7799	E9B7	鮃
7800	E9B8	鮑
7801	E9B9	鮖
7802	E9BA	鮗
7803	E9BB	鮟
7804	E9BC	鮠
7805	E9BD	鮨
7806	E9BE	鮴
7807	E9BF	鯀
7808	E9C0	鯊
7809	E9C1	鮹
7810	E9C2	鯆
7811	E9C3	鯏
7812	E9C4	鯑
7813	E9C5	鯒
7814	E9C6	鯣
7815	E9C7	鯢
7816	E9C8	鯤
7817	E9C9	鯔
7818	E9CA	鯡
7819	E9CB	鰺
7820	E9CC	鯲
7821	E9CD	鯱
7822	E9CE	鯰
7823	E9CF	鰕
7824	E9D0	鰔
7825	E9D1	鰉
7826	E9D2	鰓
7827	E9D3	鰌
7828	E9D4	鰆
7829	E9D5	鰈
7830	E9D6	鰒
7831	E9D7	鰊
7832	E9D8	鰄
7833	E9D9	鰮
7834	E9DA	鰛
7835	E9DB	鰥
7836	E9DC	鰤
7837	E9DD	鰡
7838	E9DE	鰰
7839	E9DF	鱇
7840	E9E0	鰲
7841	E9E1	鱆
7842	E9E2	鰾
7843	E9E3	鱚
7844	E9E4	鱠
7845	E9E5	鱧
7846	E9E6	鱶
7847	E9E7	鱸
7848	E9E8	鳧
7849	E9E9	鳬
7850	E9EA	鳰
7851	E9EB	鴉
7852	E9EC	鴈
7853	E9ED	鳫
7854	E9EE	鴃
7855	E9EF	鴆
7856	E9F0	鴪
7857	E9F1	鴦
7858	E9F2	鶯
7859	E9F3	鴣
7860	E9F4	鴟
7861	E9F5	鵄
7862	E9F6	鴕
7863	E9F7	鴒
7864	E9F8	鵁
7865	E9F9	鴿
7866	E9FA	鴾
7867	E9FB	鵆
7868	E9FC	鵈
7872	EA40	鵝
7873	EA41	鵞
7874	EA42	鵤
7875	EA43	鵑
7876	EA44	鵐
7877	EA45	鵙
7878	EA46	鵲
7879	EA47	鶉
7880	EA48	鶇
7881	EA49	鶫
7882	EA4A	鵯
7883	EA4B	鵺
7884	EA4C	鶚
7885	EA4D	鶤
7886	EA4E	鶩
7887	EA4F	鶲
7888	EA50	鷄
7889	EA51	鷁
7890	EA52	鶻
7891	EA53	鶸
7892	EA54	鶺
7893	EA55	鷆
7894	EA56	鷏
7895	EA57	鷂
7896	EA58	鷙
7897	EA59	鷓
7898	EA5A	鷸
7899	EA5B	鷦
7900	EA5C	鷭
7901	EA5D	鷯
7902	EA5E	鷽
7903	EA5F	鸚
7904	EA60	鸛
7905	EA61	鸞
7906	EA62	鹵
7907	EA63	鹹
7908	EA64	鹽
7909	EA65	麁
7910	EA66	麈
7911	EA67	麋
7912	EA68	麌
7913	EA69	麒
7914	EA6A	麕
7915	EA6B	麑
7916	EA6C	麝
7917	EA6D	麥
7918	EA6E	麩
7919	EA6F	麸
7920	EA70	麪
7921	EA71	麭
7922	EA72	靡
7923	EA73	黌
7924	EA74	黎
7925	EA75	黏
7926	EA76	黐
7927	EA77	黔
7928	EA78	黜
7929	EA79	點
7930	EA7A	黝
7931	EA7B	黠
7932	EA7C	黥
7933	EA7D	黨
7934	EA7E	黯
7936	EA80	黴
7937	EA81	黶
7938	EA82	黷
7939	EA83	黹
7940	EA84	黻
7941	EA85	黼
7942	EA86	黽
7943	EA87	鼇
7944	EA88	鼈
